tile_name,region,source_key,union_building_area_m2,union_building_coverage,feature_count,folder,shp
tile_000174,Beijing,tile_000198,119841.258,0.457158,1148,D:\桌面\dac\512mdata\tile_000174,D:\桌面\dac\512mdata\tile_000174\tile_000174.shp
tile_000175,Beijing,tile_000199,124272.669,0.474063,795,D:\桌面\dac\512mdata\tile_000175,D:\桌面\dac\512mdata\tile_000175\tile_000175.shp
tile_000176,Beijing,tile_000200,84158.203,0.321038,167,D:\桌面\dac\512mdata\tile_000176,D:\桌面\dac\512mdata\tile_000176\tile_000176.shp
tile_000177,Beijing,tile_000201,97880.478,0.373384,232,D:\桌面\dac\512mdata\tile_000177,D:\桌面\dac\512mdata\tile_000177\tile_000177.shp
tile_000178,Beijing,tile_000202,54844.778,0.209216,431,D:\桌面\dac\512mdata\tile_000178,D:\桌面\dac\512mdata\tile_000178\tile_000178.shp
tile_000179,Beijing,tile_000203,55281.558,0.210882,397,D:\桌面\dac\512mdata\tile_000179,D:\桌面\dac\512mdata\tile_000179\tile_000179.shp
tile_000180,Beijing,tile_000204,66762.253,0.254678,422,D:\桌面\dac\512mdata\tile_000180,D:\桌面\dac\512mdata\tile_000180\tile_000180.shp
tile_000181,Beijing,tile_000205,67343.062,0.256893,463,D:\桌面\dac\512mdata\tile_000181,D:\桌面\dac\512mdata\tile_000181\tile_000181.shp
tile_000182,Beijing,tile_000206,76927.774,0.293456,482,D:\桌面\dac\512mdata\tile_000182,D:\桌面\dac\512mdata\tile_000182\tile_000182.shp
tile_000183,Beijing,tile_000209,64391.309,0.245633,1009,D:\桌面\dac\512mdata\tile_000183,D:\桌面\dac\512mdata\tile_000183\tile_000183.shp
tile_000184,Beijing,tile_000210,75650.083,0.288582,191,D:\桌面\dac\512mdata\tile_000184,D:\桌面\dac\512mdata\tile_000184\tile_000184.shp
tile_000185,Beijing,tile_000211,58226.853,0.222118,205,D:\桌面\dac\512mdata\tile_000185,D:\桌面\dac\512mdata\tile_000185\tile_000185.shp
tile_000186,Beijing,tile_000212,68622.932,0.261776,113,D:\桌面\dac\512mdata\tile_000186,D:\桌面\dac\512mdata\tile_000186\tile_000186.shp
tile_000187,Beijing,tile_000213,80224.235,0.306031,228,D:\桌面\dac\512mdata\tile_000187,D:\桌面\dac\512mdata\tile_000187\tile_000187.shp
tile_000188,Beijing,tile_000214,65020.023,0.248032,438,D:\桌面\dac\512mdata\tile_000188,D:\桌面\dac\512mdata\tile_000188\tile_000188.shp
tile_000189,Beijing,tile_000215,54819.308,0.209119,195,D:\桌面\dac\512mdata\tile_000189,D:\桌面\dac\512mdata\tile_000189\tile_000189.shp
tile_000190,Beijing,tile_000216,78416.047,0.299133,511,D:\桌面\dac\512mdata\tile_000190,D:\桌面\dac\512mdata\tile_000190\tile_000190.shp
tile_000191,Beijing,tile_000218,60158.967,0.229488,414,D:\桌面\dac\512mdata\tile_000191,D:\桌面\dac\512mdata\tile_000191\tile_000191.shp
tile_000192,Beijing,tile_000220,58408.152,0.222809,347,D:\桌面\dac\512mdata\tile_000192,D:\桌面\dac\512mdata\tile_000192\tile_000192.shp
tile_000193,Beijing,tile_000223,58113.904,0.221687,345,D:\桌面\dac\512mdata\tile_000193,D:\桌面\dac\512mdata\tile_000193\tile_000193.shp
tile_000194,Beijing,tile_000224,89982.451,0.343256,499,D:\桌面\dac\512mdata\tile_000194,D:\桌面\dac\512mdata\tile_000194\tile_000194.shp
tile_000195,Beijing,tile_000225,116818.490,0.445627,612,D:\桌面\dac\512mdata\tile_000195,D:\桌面\dac\512mdata\tile_000195\tile_000195.shp
tile_000196,Beijing,tile_000226,98237.416,0.374746,574,D:\桌面\dac\512mdata\tile_000196,D:\桌面\dac\512mdata\tile_000196\tile_000196.shp
tile_000197,Beijing,tile_000227,76756.006,0.292801,559,D:\桌面\dac\512mdata\tile_000197,D:\桌面\dac\512mdata\tile_000197\tile_000197.shp
tile_000198,Beijing,tile_000228,73356.173,0.279832,637,D:\桌面\dac\512mdata\tile_000198,D:\桌面\dac\512mdata\tile_000198\tile_000198.shp
tile_000199,Beijing,tile_000229,78738.040,0.300362,494,D:\桌面\dac\512mdata\tile_000199,D:\桌面\dac\512mdata\tile_000199\tile_000199.shp
tile_000200,Beijing,tile_000230,54966.290,0.209680,97,D:\桌面\dac\512mdata\tile_000200,D:\桌面\dac\512mdata\tile_000200\tile_000200.shp
tile_000201,Beijing,tile_000231,64055.308,0.244352,389,D:\桌面\dac\512mdata\tile_000201,D:\桌面\dac\512mdata\tile_000201\tile_000201.shp
tile_000202,Beijing,tile_000232,74795.750,0.285323,345,D:\桌面\dac\512mdata\tile_000202,D:\桌面\dac\512mdata\tile_000202\tile_000202.shp
tile_000203,Beijing,tile_000233,70502.377,0.268945,93,D:\桌面\dac\512mdata\tile_000203,D:\桌面\dac\512mdata\tile_000203\tile_000203.shp
tile_000204,Beijing,tile_000234,70758.121,0.269921,212,D:\桌面\dac\512mdata\tile_000204,D:\桌面\dac\512mdata\tile_000204\tile_000204.shp
tile_000205,Beijing,tile_000236,57361.350,0.218816,432,D:\桌面\dac\512mdata\tile_000205,D:\桌面\dac\512mdata\tile_000205\tile_000205.shp
tile_000206,Beijing,tile_000237,54033.514,0.206121,93,D:\桌面\dac\512mdata\tile_000206,D:\桌面\dac\512mdata\tile_000206\tile_000206.shp
tile_000207,Beijing,tile_000238,117668.066,0.448868,1007,D:\桌面\dac\512mdata\tile_000207,D:\桌面\dac\512mdata\tile_000207\tile_000207.shp
tile_000208,Beijing,tile_000239,59404.279,0.226609,1141,D:\桌面\dac\512mdata\tile_000208,D:\桌面\dac\512mdata\tile_000208\tile_000208.shp
tile_000209,Beijing,tile_000241,68689.990,0.262032,684,D:\桌面\dac\512mdata\tile_000209,D:\桌面\dac\512mdata\tile_000209\tile_000209.shp
tile_000210,Beijing,tile_000243,100550.368,0.383569,549,D:\桌面\dac\512mdata\tile_000210,D:\桌面\dac\512mdata\tile_000210\tile_000210.shp
tile_000211,Beijing,tile_000244,107132.795,0.408679,563,D:\桌面\dac\512mdata\tile_000211,D:\桌面\dac\512mdata\tile_000211\tile_000211.shp
tile_000212,Beijing,tile_000245,70835.202,0.270215,264,D:\桌面\dac\512mdata\tile_000212,D:\桌面\dac\512mdata\tile_000212\tile_000212.shp
tile_000213,Beijing,tile_000247,63380.828,0.241779,642,D:\桌面\dac\512mdata\tile_000213,D:\桌面\dac\512mdata\tile_000213\tile_000213.shp
tile_000214,Beijing,tile_000248,86248.845,0.329013,489,D:\桌面\dac\512mdata\tile_000214,D:\桌面\dac\512mdata\tile_000214\tile_000214.shp
tile_000215,Beijing,tile_000249,58265.908,0.222267,366,D:\桌面\dac\512mdata\tile_000215,D:\桌面\dac\512mdata\tile_000215\tile_000215.shp
tile_000216,Beijing,tile_000251,78194.713,0.298289,490,D:\桌面\dac\512mdata\tile_000216,D:\桌面\dac\512mdata\tile_000216\tile_000216.shp
tile_000217,Beijing,tile_000253,54127.783,0.206481,265,D:\桌面\dac\512mdata\tile_000217,D:\桌面\dac\512mdata\tile_000217\tile_000217.shp
tile_000218,Beijing,tile_000256,67604.255,0.257890,489,D:\桌面\dac\512mdata\tile_000218,D:\桌面\dac\512mdata\tile_000218\tile_000218.shp
tile_000219,Beijing,tile_000258,63972.570,0.244036,120,D:\桌面\dac\512mdata\tile_000219,D:\桌面\dac\512mdata\tile_000219\tile_000219.shp
tile_000220,Beijing,tile_000261,59239.404,0.225980,580,D:\桌面\dac\512mdata\tile_000220,D:\桌面\dac\512mdata\tile_000220\tile_000220.shp
tile_000221,Beijing,tile_000262,65808.781,0.251041,481,D:\桌面\dac\512mdata\tile_000221,D:\桌面\dac\512mdata\tile_000221\tile_000221.shp
tile_000222,Beijing,tile_000263,97981.432,0.373770,591,D:\桌面\dac\512mdata\tile_000222,D:\桌面\dac\512mdata\tile_000222\tile_000222.shp
tile_000223,Beijing,tile_000264,72833.213,0.277837,428,D:\桌面\dac\512mdata\tile_000223,D:\桌面\dac\512mdata\tile_000223\tile_000223.shp
tile_000224,Beijing,tile_000265,88679.672,0.338286,777,D:\桌面\dac\512mdata\tile_000224,D:\桌面\dac\512mdata\tile_000224\tile_000224.shp
tile_000225,Beijing,tile_000266,54462.314,0.207757,404,D:\桌面\dac\512mdata\tile_000225,D:\桌面\dac\512mdata\tile_000225\tile_000225.shp
tile_000226,Beijing,tile_000267,66672.841,0.254337,444,D:\桌面\dac\512mdata\tile_000226,D:\桌面\dac\512mdata\tile_000226\tile_000226.shp
tile_000227,Beijing,tile_000268,63671.863,0.242889,776,D:\桌面\dac\512mdata\tile_000227,D:\桌面\dac\512mdata\tile_000227\tile_000227.shp
tile_000228,Beijing,tile_000270,58182.945,0.221950,435,D:\桌面\dac\512mdata\tile_000228,D:\桌面\dac\512mdata\tile_000228\tile_000228.shp
tile_000229,Beijing,tile_000273,58934.176,0.224816,435,D:\桌面\dac\512mdata\tile_000229,D:\桌面\dac\512mdata\tile_000229\tile_000229.shp
tile_000230,Beijing,tile_000274,58301.685,0.222403,401,D:\桌面\dac\512mdata\tile_000230,D:\桌面\dac\512mdata\tile_000230\tile_000230.shp
tile_000231,Beijing,tile_000275,62680.282,0.239106,801,D:\桌面\dac\512mdata\tile_000231,D:\桌面\dac\512mdata\tile_000231\tile_000231.shp
tile_000232,Beijing,tile_000276,62122.124,0.236977,436,D:\桌面\dac\512mdata\tile_000232,D:\桌面\dac\512mdata\tile_000232\tile_000232.shp
tile_000233,Beijing,tile_000277,85237.396,0.325155,498,D:\桌面\dac\512mdata\tile_000233,D:\桌面\dac\512mdata\tile_000233\tile_000233.shp
tile_000234,Beijing,tile_000278,71077.357,0.271139,411,D:\桌面\dac\512mdata\tile_000234,D:\桌面\dac\512mdata\tile_000234\tile_000234.shp
tile_000235,Beijing,tile_000279,88948.183,0.339310,682,D:\桌面\dac\512mdata\tile_000235,D:\桌面\dac\512mdata\tile_000235\tile_000235.shp
tile_000236,Beijing,tile_000280,75696.394,0.288759,431,D:\桌面\dac\512mdata\tile_000236,D:\桌面\dac\512mdata\tile_000236\tile_000236.shp
tile_000237,Beijing,tile_000281,52751.237,0.201230,443,D:\桌面\dac\512mdata\tile_000237,D:\桌面\dac\512mdata\tile_000237\tile_000237.shp
tile_000238,Beijing,tile_000282,85970.975,0.327953,567,D:\桌面\dac\512mdata\tile_000238,D:\桌面\dac\512mdata\tile_000238\tile_000238.shp
tile_000239,Beijing,tile_000283,67423.796,0.257201,477,D:\桌面\dac\512mdata\tile_000239,D:\桌面\dac\512mdata\tile_000239\tile_000239.shp
tile_000240,Beijing,tile_000284,61340.838,0.233997,473,D:\桌面\dac\512mdata\tile_000240,D:\桌面\dac\512mdata\tile_000240\tile_000240.shp
tile_000241,Beijing,tile_000285,54986.721,0.209758,327,D:\桌面\dac\512mdata\tile_000241,D:\桌面\dac\512mdata\tile_000241\tile_000241.shp
tile_000242,Beijing,tile_000286,53173.419,0.202840,528,D:\桌面\dac\512mdata\tile_000242,D:\桌面\dac\512mdata\tile_000242\tile_000242.shp
tile_000243,Beijing,tile_000287,71723.997,0.273605,565,D:\桌面\dac\512mdata\tile_000243,D:\桌面\dac\512mdata\tile_000243\tile_000243.shp
tile_000244,Beijing,tile_000288,68918.715,0.262904,28,D:\桌面\dac\512mdata\tile_000244,D:\桌面\dac\512mdata\tile_000244\tile_000244.shp
tile_000245,Beijing,tile_000289,75397.725,0.287619,28,D:\桌面\dac\512mdata\tile_000245,D:\桌面\dac\512mdata\tile_000245\tile_000245.shp
tile_000246,Beijing,tile_000290,85969.334,0.327947,80,D:\桌面\dac\512mdata\tile_000246,D:\桌面\dac\512mdata\tile_000246\tile_000246.shp
tile_000247,Beijing,tile_000291,54319.432,0.207212,331,D:\桌面\dac\512mdata\tile_000247,D:\桌面\dac\512mdata\tile_000247\tile_000247.shp
tile_000248,Beijing,tile_000295,79395.490,0.302870,483,D:\桌面\dac\512mdata\tile_000248,D:\桌面\dac\512mdata\tile_000248\tile_000248.shp
tile_000249,Beijing,tile_000296,128013.615,0.488333,830,D:\桌面\dac\512mdata\tile_000249,D:\桌面\dac\512mdata\tile_000249\tile_000249.shp
tile_000250,Beijing,tile_000299,55930.393,0.213358,423,D:\桌面\dac\512mdata\tile_000250,D:\桌面\dac\512mdata\tile_000250\tile_000250.shp
tile_000251,Beijing,tile_000300,89933.964,0.343071,613,D:\桌面\dac\512mdata\tile_000251,D:\桌面\dac\512mdata\tile_000251\tile_000251.shp
tile_000252,Beijing,tile_000301,74901.636,0.285727,485,D:\桌面\dac\512mdata\tile_000252,D:\桌面\dac\512mdata\tile_000252\tile_000252.shp
tile_000253,Beijing,tile_000302,80319.454,0.306394,544,D:\桌面\dac\512mdata\tile_000253,D:\桌面\dac\512mdata\tile_000253\tile_000253.shp
tile_000254,Beijing,tile_000304,89226.415,0.340372,528,D:\桌面\dac\512mdata\tile_000254,D:\桌面\dac\512mdata\tile_000254\tile_000254.shp
tile_000255,Beijing,tile_000305,68298.134,0.260537,438,D:\桌面\dac\512mdata\tile_000255,D:\桌面\dac\512mdata\tile_000255\tile_000255.shp
tile_000256,Beijing,tile_000306,54042.024,0.206154,39,D:\桌面\dac\512mdata\tile_000256,D:\桌面\dac\512mdata\tile_000256\tile_000256.shp
tile_000257,Beijing,tile_000309,68442.645,0.261088,865,D:\桌面\dac\512mdata\tile_000257,D:\桌面\dac\512mdata\tile_000257\tile_000257.shp
tile_000258,Beijing,tile_000310,69987.733,0.266982,503,D:\桌面\dac\512mdata\tile_000258,D:\桌面\dac\512mdata\tile_000258\tile_000258.shp
tile_000259,Beijing,tile_000311,68044.654,0.259570,406,D:\桌面\dac\512mdata\tile_000259,D:\桌面\dac\512mdata\tile_000259\tile_000259.shp
tile_000260,Beijing,tile_000312,62149.584,0.237082,339,D:\桌面\dac\512mdata\tile_000260,D:\桌面\dac\512mdata\tile_000260\tile_000260.shp
tile_000261,Beijing,tile_000313,53847.934,0.205414,729,D:\桌面\dac\512mdata\tile_000261,D:\桌面\dac\512mdata\tile_000261\tile_000261.shp
tile_000262,Beijing,tile_000314,86331.305,0.329328,13,D:\桌面\dac\512mdata\tile_000262,D:\桌面\dac\512mdata\tile_000262\tile_000262.shp
tile_000263,Beijing,tile_000315,96896.868,0.369632,33,D:\桌面\dac\512mdata\tile_000263,D:\桌面\dac\512mdata\tile_000263\tile_000263.shp
tile_000264,Beijing,tile_000316,67070.787,0.255855,90,D:\桌面\dac\512mdata\tile_000264,D:\桌面\dac\512mdata\tile_000264\tile_000264.shp
tile_000265,Beijing,tile_000317,57657.295,0.219945,247,D:\桌面\dac\512mdata\tile_000265,D:\桌面\dac\512mdata\tile_000265\tile_000265.shp
tile_000266,Beijing,tile_000318,80358.227,0.306542,541,D:\桌面\dac\512mdata\tile_000266,D:\桌面\dac\512mdata\tile_000266\tile_000266.shp
tile_000267,Beijing,tile_000319,81513.651,0.310950,663,D:\桌面\dac\512mdata\tile_000267,D:\桌面\dac\512mdata\tile_000267\tile_000267.shp
tile_000268,Beijing,tile_000320,75969.810,0.289802,522,D:\桌面\dac\512mdata\tile_000268,D:\桌面\dac\512mdata\tile_000268\tile_000268.shp
tile_000269,Beijing,tile_000322,56375.514,0.215056,726,D:\桌面\dac\512mdata\tile_000269,D:\桌面\dac\512mdata\tile_000269\tile_000269.shp
tile_000270,Beijing,tile_000323,64535.534,0.246184,637,D:\桌面\dac\512mdata\tile_000270,D:\桌面\dac\512mdata\tile_000270\tile_000270.shp
tile_000271,Beijing,tile_000325,83189.898,0.317344,551,D:\桌面\dac\512mdata\tile_000271,D:\桌面\dac\512mdata\tile_000271\tile_000271.shp
tile_000272,Beijing,tile_000326,76318.968,0.291134,441,D:\桌面\dac\512mdata\tile_000272,D:\桌面\dac\512mdata\tile_000272\tile_000272.shp
tile_000273,Beijing,tile_000327,71807.367,0.273923,102,D:\桌面\dac\512mdata\tile_000273,D:\桌面\dac\512mdata\tile_000273\tile_000273.shp
tile_000274,Beijing,tile_000329,74411.372,0.283857,467,D:\桌面\dac\512mdata\tile_000274,D:\桌面\dac\512mdata\tile_000274\tile_000274.shp
tile_000275,Beijing,tile_000330,53125.381,0.202657,270,D:\桌面\dac\512mdata\tile_000275,D:\桌面\dac\512mdata\tile_000275\tile_000275.shp
tile_000276,Beijing,tile_000331,95176.099,0.363068,582,D:\桌面\dac\512mdata\tile_000276,D:\桌面\dac\512mdata\tile_000276\tile_000276.shp
tile_000277,Beijing,tile_000332,90173.242,0.343984,477,D:\桌面\dac\512mdata\tile_000277,D:\桌面\dac\512mdata\tile_000277\tile_000277.shp
tile_000278,Beijing,tile_000333,68329.087,0.260655,124,D:\桌面\dac\512mdata\tile_000278,D:\桌面\dac\512mdata\tile_000278\tile_000278.shp
tile_000279,Beijing,tile_000334,123494.610,0.471095,865,D:\桌面\dac\512mdata\tile_000279,D:\桌面\dac\512mdata\tile_000279\tile_000279.shp
tile_000280,Beijing,tile_000336,54550.788,0.208095,324,D:\桌面\dac\512mdata\tile_000280,D:\桌面\dac\512mdata\tile_000280\tile_000280.shp
tile_000281,Beijing,tile_000337,65428.008,0.249588,105,D:\桌面\dac\512mdata\tile_000281,D:\桌面\dac\512mdata\tile_000281\tile_000281.shp
tile_000282,Beijing,tile_000338,55716.826,0.212543,336,D:\桌面\dac\512mdata\tile_000282,D:\桌面\dac\512mdata\tile_000282\tile_000282.shp
tile_000283,Beijing,tile_000339,56090.612,0.213969,90,D:\桌面\dac\512mdata\tile_000283,D:\桌面\dac\512mdata\tile_000283\tile_000283.shp
tile_000284,Beijing,tile_000340,87223.179,0.332730,818,D:\桌面\dac\512mdata\tile_000284,D:\桌面\dac\512mdata\tile_000284\tile_000284.shp
tile_000285,Beijing,tile_000342,61011.927,0.232742,378,D:\桌面\dac\512mdata\tile_000285,D:\桌面\dac\512mdata\tile_000285\tile_000285.shp
tile_000286,Beijing,tile_000345,140692.425,0.536699,1092,D:\桌面\dac\512mdata\tile_000286,D:\桌面\dac\512mdata\tile_000286\tile_000286.shp
tile_000287,Beijing,tile_000347,60696.919,0.231540,431,D:\桌面\dac\512mdata\tile_000287,D:\桌面\dac\512mdata\tile_000287\tile_000287.shp
tile_000288,Beijing,tile_000349,61499.013,0.234600,480,D:\桌面\dac\512mdata\tile_000288,D:\桌面\dac\512mdata\tile_000288\tile_000288.shp
tile_000289,Beijing,tile_000350,101084.637,0.385607,623,D:\桌面\dac\512mdata\tile_000289,D:\桌面\dac\512mdata\tile_000289\tile_000289.shp
tile_000290,Beijing,tile_000351,60668.731,0.231433,312,D:\桌面\dac\512mdata\tile_000290,D:\桌面\dac\512mdata\tile_000290\tile_000290.shp
tile_000291,Beijing,tile_000352,75300.908,0.287250,449,D:\桌面\dac\512mdata\tile_000291,D:\桌面\dac\512mdata\tile_000291\tile_000291.shp
tile_000292,Beijing,tile_000354,60729.357,0.231664,486,D:\桌面\dac\512mdata\tile_000292,D:\桌面\dac\512mdata\tile_000292\tile_000292.shp
tile_000293,Beijing,tile_000355,88502.921,0.337612,532,D:\桌面\dac\512mdata\tile_000293,D:\桌面\dac\512mdata\tile_000293\tile_000293.shp
tile_000294,Beijing,tile_000356,65327.448,0.249204,422,D:\桌面\dac\512mdata\tile_000294,D:\桌面\dac\512mdata\tile_000294\tile_000294.shp
tile_000295,Beijing,tile_000357,63777.844,0.243293,469,D:\桌面\dac\512mdata\tile_000295,D:\桌面\dac\512mdata\tile_000295\tile_000295.shp
tile_000296,Beijing,tile_000358,126428.660,0.482287,962,D:\桌面\dac\512mdata\tile_000296,D:\桌面\dac\512mdata\tile_000296\tile_000296.shp
tile_000297,Beijing,tile_000359,65489.245,0.249822,486,D:\桌面\dac\512mdata\tile_000297,D:\桌面\dac\512mdata\tile_000297\tile_000297.shp
tile_000298,Beijing,tile_000361,93048.469,0.354952,904,D:\桌面\dac\512mdata\tile_000298,D:\桌面\dac\512mdata\tile_000298\tile_000298.shp
tile_000299,Beijing,tile_000362,79002.631,0.301371,620,D:\桌面\dac\512mdata\tile_000299,D:\桌面\dac\512mdata\tile_000299\tile_000299.shp
tile_000300,Beijing,tile_000363,73696.896,0.281131,511,D:\桌面\dac\512mdata\tile_000300,D:\桌面\dac\512mdata\tile_000300\tile_000300.shp
tile_000301,Beijing,tile_000365,95420.724,0.364001,550,D:\桌面\dac\512mdata\tile_000301,D:\桌面\dac\512mdata\tile_000301\tile_000301.shp
tile_000302,Beijing,tile_000368,57795.370,0.220472,489,D:\桌面\dac\512mdata\tile_000302,D:\桌面\dac\512mdata\tile_000302\tile_000302.shp
tile_000303,Beijing,tile_000369,55022.834,0.209895,437,D:\桌面\dac\512mdata\tile_000303,D:\桌面\dac\512mdata\tile_000303\tile_000303.shp
tile_000304,Beijing,tile_000372,59933.348,0.228628,294,D:\桌面\dac\512mdata\tile_000304,D:\桌面\dac\512mdata\tile_000304\tile_000304.shp
tile_000305,Beijing,tile_000373,56883.947,0.216995,379,D:\桌面\dac\512mdata\tile_000305,D:\桌面\dac\512mdata\tile_000305\tile_000305.shp
tile_000306,Beijing,tile_000374,68403.312,0.260938,350,D:\桌面\dac\512mdata\tile_000306,D:\桌面\dac\512mdata\tile_000306\tile_000306.shp
tile_000307,Beijing,tile_000375,97451.170,0.371747,683,D:\桌面\dac\512mdata\tile_000307,D:\桌面\dac\512mdata\tile_000307\tile_000307.shp
tile_000308,Beijing,tile_000376,52519.482,0.200346,62,D:\桌面\dac\512mdata\tile_000308,D:\桌面\dac\512mdata\tile_000308\tile_000308.shp
tile_000309,Beijing,tile_000377,67480.669,0.257418,269,D:\桌面\dac\512mdata\tile_000309,D:\桌面\dac\512mdata\tile_000309\tile_000309.shp
tile_000310,Beijing,tile_000379,72028.420,0.274767,565,D:\桌面\dac\512mdata\tile_000310,D:\桌面\dac\512mdata\tile_000310\tile_000310.shp
tile_000311,Beijing,tile_000380,57899.259,0.220868,354,D:\桌面\dac\512mdata\tile_000311,D:\桌面\dac\512mdata\tile_000311\tile_000311.shp
tile_000312,Beijing,tile_000381,52965.211,0.202046,271,D:\桌面\dac\512mdata\tile_000312,D:\桌面\dac\512mdata\tile_000312\tile_000312.shp
tile_000313,Beijing,tile_000382,62445.547,0.238211,293,D:\桌面\dac\512mdata\tile_000313,D:\桌面\dac\512mdata\tile_000313\tile_000313.shp
tile_000314,Beijing,tile_000383,124728.196,0.475800,944,D:\桌面\dac\512mdata\tile_000314,D:\桌面\dac\512mdata\tile_000314\tile_000314.shp
tile_000315,Beijing,tile_000384,96096.818,0.366580,611,D:\桌面\dac\512mdata\tile_000315,D:\桌面\dac\512mdata\tile_000315\tile_000315.shp
tile_000316,Beijing,tile_000387,81545.557,0.311072,528,D:\桌面\dac\512mdata\tile_000316,D:\桌面\dac\512mdata\tile_000316\tile_000316.shp
tile_000317,Beijing,tile_000388,80669.947,0.307731,647,D:\桌面\dac\512mdata\tile_000317,D:\桌面\dac\512mdata\tile_000317\tile_000317.shp
tile_000318,Beijing,tile_000389,61911.880,0.236175,275,D:\桌面\dac\512mdata\tile_000318,D:\桌面\dac\512mdata\tile_000318\tile_000318.shp
tile_000319,Beijing,tile_000390,71017.118,0.270909,396,D:\桌面\dac\512mdata\tile_000319,D:\桌面\dac\512mdata\tile_000319\tile_000319.shp
