site_id,tile,tile_number,split,split_index,site_index,quadrant,tx_x_m,tx_y_m,tx_row_px,tx_col_px,tx_height_m,effective_power_db,azimuth_0_deg,azimuth_1_deg,azimuth_2_deg,azimuth_3_deg,sample_path
tile_000037_site03,tile_000037,37,train,29,3,radius_192_271m,439.999800098,429.363784488,20.159053878,109.499950025,23.000000,52.609716090,45,224,242,356,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000037_site03.npz
tile_000038_site00,tile_000038,38,train,30,0,radius_000_064m,242.545438173,304.125398575,51.468650356,60.136359543,32.000000,39.841395713,69,112,317,357,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000038_site00.npz
tile_000038_site01,tile_000038,38,train,30,1,radius_064_128m,145.998723714,261.781913093,62.054521727,35.999680929,32.000000,57.023713522,45,96,203,228,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000038_site01.npz
tile_000038_site02,tile_000038,38,train,30,2,radius_128_192m,204.030975838,77.906238058,108.023440485,50.507743959,32.000000,42.868088623,10,248,278,321,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000038_site02.npz
tile_000038_site03,tile_000038,38,train,30,3,radius_192_271m,430.784469721,352.051196264,39.487200934,107.196117430,32.000000,68.984944613,19,126,190,295,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000038_site03.npz
tile_000039_site00,tile_000039,39,train,31,0,radius_000_064m,278.846326913,282.598588061,56.850352985,69.211581728,26.000000,47.670594431,55,65,132,269,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000039_site00.npz
tile_000039_site01,tile_000039,39,train,31,1,radius_064_128m,199.630460410,167.317377752,85.670655562,49.407615102,26.000000,44.938094620,87,98,118,271,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000039_site01.npz
tile_000039_site02,tile_000039,39,train,31,2,radius_128_192m,284.021966178,97.565083387,103.108729153,70.505491544,26.000000,35.414758935,39,181,227,346,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000039_site02.npz
tile_000039_site03,tile_000039,39,train,31,3,radius_192_271m,123.070612473,418.982682185,22.754329454,30.267653118,26.000000,41.608172369,122,155,261,314,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000039_site03.npz
tile_000040_site00,tile_000040,40,train,32,0,radius_000_064m,259.980840859,279.395426658,57.651143336,64.495210215,26.000000,37.231359548,123,273,326,349,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000040_site00.npz
tile_000040_site01,tile_000040,40,train,32,1,radius_064_128m,374.080859612,221.113031195,72.221742201,93.020214903,26.000000,46.876076047,14,45,46,249,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000040_site01.npz
tile_000040_site02,tile_000040,40,train,32,2,radius_128_192m,248.521591803,401.263269278,27.184182680,61.630397951,26.000000,38.695932976,111,308,313,335,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000040_site02.npz
tile_000040_site03,tile_000040,40,train,32,3,radius_192_271m,319.499268677,447.112648320,15.721837920,79.374817169,26.000000,42.950686406,94,151,169,280,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000040_site03.npz
tile_000041_site00,tile_000041,41,train,33,0,radius_000_064m,238.588701031,256.172320232,63.456919942,59.147175258,26.000000,46.872877458,220,262,291,314,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000041_site00.npz
tile_000041_site01,tile_000041,41,train,33,1,radius_064_128m,283.430527903,376.946841321,33.263289670,70.357631976,26.000000,48.812307059,49,58,335,351,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000041_site01.npz
tile_000041_site02,tile_000041,41,train,33,2,radius_128_192m,432.465915550,239.683454110,67.579136472,107.616478887,26.000000,66.374426733,32,81,150,206,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000041_site02.npz
tile_000041_site03,tile_000041,41,train,33,3,radius_192_271m,92.996921859,365.872554893,36.031861277,22.749230465,26.000000,44.777744190,33,56,205,244,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000041_site03.npz
tile_000042_site00,tile_000042,42,train,34,0,radius_000_064m,198.633922270,260.757068235,62.310732941,49.158480567,32.000000,53.304581481,4,81,95,339,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000042_site00.npz
tile_000042_site01,tile_000042,42,train,34,1,radius_064_128m,325.370274288,327.169861873,45.707534532,80.842568572,32.000000,41.958217561,82,167,193,323,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000042_site01.npz
tile_000042_site02,tile_000042,42,train,34,2,radius_128_192m,120.996557972,343.490656512,41.627335872,29.749139493,32.000000,45.298437640,37,166,205,233,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000042_site02.npz
tile_000042_site03,tile_000042,42,train,34,3,radius_192_271m,376.224793564,446.131706504,15.967073374,93.556198391,32.000000,46.490187740,108,241,277,346,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000042_site03.npz
tile_000043_site00,tile_000043,43,train,35,0,radius_000_064m,279.201608268,291.178023110,54.705494223,69.300402067,23.000000,48.010961745,232,242,346,349,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000043_site00.npz
tile_000043_site01,tile_000043,43,train,35,1,radius_064_128m,178.269109724,203.050678873,76.737330282,44.067277431,23.000000,66.773917127,83,231,344,346,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000043_site01.npz
tile_000043_site02,tile_000043,43,train,35,2,radius_128_192m,275.834582488,126.976126139,95.755968465,68.458645622,23.000000,41.687420759,0,81,169,233,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000043_site02.npz
tile_000043_site03,tile_000043,43,train,35,3,radius_192_271m,392.470289130,106.430646996,100.892338251,97.617572283,23.000000,60.435996304,153,205,259,267,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000043_site03.npz
tile_000044_site00,tile_000044,44,train,36,0,radius_000_064m,274.644093470,259.177804552,62.705548862,68.161023367,38.000000,46.594190009,7,215,333,349,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000044_site00.npz
tile_000044_site01,tile_000044,44,train,36,1,radius_064_128m,371.751670976,222.212157607,71.946960598,92.437917744,38.000000,48.618592970,154,216,251,254,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000044_site01.npz
tile_000044_site02,tile_000044,44,train,36,2,radius_128_192m,88.939986198,229.711005145,70.072248714,21.734996549,38.000000,58.032204950,44,119,287,322,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000044_site02.npz
tile_000044_site03,tile_000044,44,train,36,3,radius_192_271m,159.146680819,426.258675991,20.935331002,39.286670205,38.000000,69.345948479,25,69,218,324,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000044_site03.npz
tile_000045_site00,tile_000045,45,train,37,0,radius_000_064m,232.323767290,242.059730378,66.985067406,57.580941823,26.000000,54.999680776,4,49,181,298,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000045_site00.npz
tile_000045_site01,tile_000045,45,train,37,1,radius_064_128m,208.832331348,354.128011448,38.967997138,51.708082837,26.000000,54.930297354,106,146,193,340,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000045_site01.npz
tile_000045_site02,tile_000045,45,train,37,2,radius_128_192m,386.015550686,263.418593557,61.645351611,96.003887672,26.000000,65.769254794,9,166,209,252,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000045_site02.npz
tile_000045_site03,tile_000045,45,train,37,3,radius_192_271m,65.077037303,71.879855503,109.530036124,15.769259326,26.000000,41.822524134,92,143,191,314,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000045_site03.npz
tile_000046_site00,tile_000046,46,train,38,0,radius_000_064m,302.057081087,230.582511133,69.854372217,75.014270272,26.000000,38.561892337,0,270,314,321,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000046_site00.npz
tile_000046_site01,tile_000046,46,train,38,1,radius_064_128m,346.157949721,298.664520967,52.833869758,86.039487430,26.000000,44.523658053,29,185,329,333,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000046_site01.npz
tile_000046_site02,tile_000046,46,train,38,2,radius_128_192m,78.610148061,202.240387928,76.939903018,19.152537015,26.000000,61.185474377,90,198,202,350,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000046_site02.npz
tile_000046_site03,tile_000046,46,train,38,3,radius_192_271m,401.650426456,126.539056137,95.865235966,99.912606614,26.000000,39.410269064,111,191,336,339,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000046_site03.npz
tile_000047_site00,tile_000047,47,train,39,0,radius_000_064m,243.220918993,292.477606687,54.380598328,60.305229748,26.000000,48.200349211,0,40,194,236,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000047_site00.npz
tile_000047_site01,tile_000047,47,train,39,1,radius_064_128m,159.200813380,249.017654577,65.245586356,39.300203345,26.000000,53.949870724,2,152,153,264,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000047_site01.npz
tile_000047_site02,tile_000047,47,train,39,2,radius_128_192m,393.160320990,372.227604575,34.443098856,97.790080247,26.000000,65.795425581,48,65,223,273,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000047_site02.npz
tile_000047_site03,tile_000047,47,train,39,3,radius_192_271m,312.167445774,67.228583543,110.692854114,77.541861443,26.000000,47.415946008,76,155,282,339,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000047_site03.npz
tile_000048_site00,tile_000048,48,train,40,0,radius_000_064m,211.967417575,274.885775011,58.778556247,52.491854394,26.000000,55.564268611,22,191,303,331,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000048_site00.npz
tile_000048_site01,tile_000048,48,train,40,1,radius_064_128m,206.472923197,373.342091488,34.164477128,51.118230799,26.000000,40.238997127,9,43,194,314,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000048_site01.npz
tile_000048_site02,tile_000048,48,train,40,2,radius_128_192m,423.318362249,249.724471758,65.068882060,105.329590562,26.000000,52.991808029,6,124,129,161,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000048_site02.npz
tile_000048_site03,tile_000048,48,train,40,3,radius_192_271m,399.439850522,430.802591555,19.799352111,99.359962631,26.000000,35.518271877,140,164,179,182,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000048_site03.npz
tile_000049_site00,tile_000049,49,train,41,0,radius_000_064m,220.819344328,248.990880249,65.252279938,54.704836082,32.000000,40.649902613,8,91,137,221,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000049_site00.npz
tile_000049_site01,tile_000049,49,train,41,1,radius_064_128m,360.392025460,197.518126245,78.120468439,89.598006365,32.000000,66.269874776,29,89,104,130,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000049_site01.npz
tile_000049_site02,tile_000049,49,train,41,2,radius_128_192m,85.533122003,342.197887183,41.950528204,20.883280501,32.000000,41.618855655,28,112,238,316,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000049_site02.npz
tile_000049_site03,tile_000049,49,train,41,3,radius_192_271m,79.609961457,162.885945625,86.778513594,19.402490364,32.000000,58.970147259,97,166,279,314,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000049_site03.npz
tile_000050_site00,tile_000050,50,train,42,0,radius_000_064m,273.933446187,293.798592751,54.050351812,67.983361547,26.000000,47.583849746,19,94,166,205,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000050_site00.npz
tile_000050_site01,tile_000050,50,train,42,1,radius_064_128m,172.382333893,275.807894724,58.548026319,42.595583473,26.000000,40.537030675,35,181,241,253,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000050_site01.npz
tile_000050_site02,tile_000050,50,train,42,2,radius_128_192m,244.945323490,66.988974339,110.752756415,60.736330873,26.000000,56.453760525,91,171,280,297,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000050_site02.npz
tile_000050_site03,tile_000050,50,train,42,3,radius_192_271m,417.375853727,360.476695207,37.380826198,103.843963432,26.000000,39.714193261,38,81,239,247,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000050_site03.npz
tile_000051_site00,tile_000051,51,train,43,0,radius_000_064m,288.989158464,301.754703413,52.061324147,71.747289616,32.000000,58.723612009,72,76,171,259,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000051_site00.npz
tile_000051_site01,tile_000051,51,train,43,1,radius_064_128m,358.216802511,313.090347869,49.227413033,89.054200628,32.000000,62.011127687,22,254,283,317,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000051_site01.npz
tile_000051_site02,tile_000051,51,train,43,2,radius_128_192m,250.047964618,396.367642452,28.408089387,62.011991155,32.000000,54.627179197,119,183,282,321,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000051_site02.npz
tile_000051_site03,tile_000051,51,train,43,3,radius_192_271m,95.008701550,97.434747167,103.141313208,23.252175388,32.000000,39.845135358,123,137,251,280,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000051_site03.npz
tile_000053_site00,tile_000053,53,train,44,0,radius_000_064m,276.735779594,210.073238073,74.981690482,68.683944898,26.000000,36.045450812,231,256,284,334,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000053_site00.npz
tile_000053_site01,tile_000053,53,train,44,1,radius_064_128m,239.731124507,366.693241516,35.826689621,59.432781127,26.000000,52.459657881,118,268,276,296,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000053_site01.npz
tile_000053_site02,tile_000053,53,train,44,2,radius_128_192m,138.979435913,116.521656347,98.369585913,34.244858978,26.000000,49.749940957,66,117,121,125,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000053_site02.npz
tile_000053_site03,tile_000053,53,train,44,3,radius_192_271m,80.335187969,163.035640442,86.741089890,19.583796992,26.000000,50.398477530,74,116,186,221,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000053_site03.npz
tile_000054_site00,tile_000054,54,train,45,0,radius_000_064m,309.672392503,230.665501005,69.833624749,76.918098126,26.000000,38.649413903,4,73,78,246,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000054_site00.npz
tile_000054_site01,tile_000054,54,train,45,1,radius_064_128m,290.651184816,160.723917078,87.319020730,72.162796204,26.000000,52.031923640,86,226,276,341,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000054_site01.npz
tile_000054_site02,tile_000054,54,train,45,2,radius_128_192m,429.437380886,286.678445043,55.830388739,106.859345222,26.000000,57.433325490,13,202,296,305,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000054_site02.npz
tile_000054_site03,tile_000054,54,train,45,3,radius_192_271m,74.478164993,71.900111677,109.524972081,18.119541248,26.000000,63.752072978,14,71,86,124,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000054_site03.npz
tile_000055_site00,tile_000055,55,train,46,0,radius_000_064m,226.954939363,280.149567431,57.462608142,56.238734841,26.000000,41.649907750,105,235,257,349,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000055_site00.npz
tile_000055_site01,tile_000055,55,train,46,1,radius_064_128m,261.260357776,345.122839668,41.219290083,64.815089444,26.000000,44.117532410,11,279,283,346,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000055_site01.npz
tile_000055_site02,tile_000055,55,train,46,2,radius_128_192m,204.860883116,413.382131922,24.154467020,50.715220779,26.000000,40.644545316,115,130,153,278,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000055_site02.npz
tile_000055_site03,tile_000055,55,train,46,3,radius_192_271m,408.444342141,103.848830094,101.537792477,101.611085535,26.000000,55.327498421,197,209,315,343,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000055_site03.npz
tile_000056_site00,tile_000056,56,train,47,0,radius_000_064m,240.636978525,291.357781228,54.660554693,59.659244631,26.000000,53.455906768,147,150,311,326,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000056_site00.npz
tile_000056_site01,tile_000056,56,train,47,1,radius_064_128m,130.029613914,253.511330407,64.122167398,32.007403479,26.000000,50.406029628,37,109,232,270,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000056_site01.npz
tile_000056_site02,tile_000056,56,train,47,2,radius_128_192m,354.275082827,402.097414186,26.975646454,88.068770707,26.000000,61.810992327,197,285,340,349,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000056_site02.npz
tile_000056_site03,tile_000056,56,train,47,3,radius_192_271m,430.877618172,166.039524110,85.990118972,107.219404543,26.000000,51.799379589,14,203,215,227,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000056_site03.npz
tile_000057_site00,tile_000057,57,train,48,0,radius_000_064m,253.720477119,228.454491361,70.386377160,62.930119280,32.000000,67.327997354,59,77,155,356,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000057_site00.npz
tile_000057_site01,tile_000057,57,train,48,1,radius_064_128m,312.890065401,194.970903909,78.757274023,77.722516350,32.000000,62.938328416,122,199,316,324,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000057_site01.npz
tile_000057_site02,tile_000057,57,train,48,2,radius_128_192m,399.581269377,196.056000917,78.485999771,99.395317344,32.000000,37.695197917,86,150,203,317,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000057_site02.npz
tile_000057_site03,tile_000057,57,train,48,3,radius_192_271m,420.455307207,128.601953692,95.349511577,104.613826802,32.000000,58.326043662,41,236,309,310,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000057_site03.npz
tile_000059_site00,tile_000059,59,train,49,0,radius_000_064m,284.430092410,290.130200747,54.967449813,70.607523102,26.000000,35.428363652,173,185,260,355,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000059_site00.npz
tile_000059_site01,tile_000059,59,train,49,1,radius_064_128m,211.140480297,374.116762371,33.970809407,52.285120074,26.000000,53.561199780,13,43,213,336,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000059_site01.npz
