tile,split,status,valid_gain_pixels,seconds,error
tile_000735,test,ok,11220,0.006,
tile_000736,train,ok,12662,0.005,
tile_000737,train,ok,10438,0.005,
tile_000738,train,ok,12921,0.005,
tile_000739,train,ok,12639,0.005,
tile_000740,val,ok,10677,0.006,
tile_000741,train,ok,10597,0.005,
tile_000742,train,ok,13036,0.006,
tile_000743,train,ok,12590,0.005,
tile_000744,train,ok,8900,0.005,
tile_000745,train,ok,12232,0.005,
tile_000746,train,ok,12491,0.006,
tile_000747,train,ok,11146,0.006,
tile_000748,train,ok,12918,0.005,
tile_000749,train,ok,12451,0.006,
tile_000750,train,ok,11711,0.006,
tile_000751,train,ok,12836,0.006,
tile_000752,train,ok,11411,0.006,
tile_000753,train,ok,12631,0.005,
tile_000754,test,ok,12636,0.006,
tile_000755,test,ok,12631,0.006,
tile_000756,train,ok,11237,0.006,
tile_000757,train,ok,11935,0.006,
tile_000758,train,ok,10855,0.006,
tile_000759,train,ok,12095,0.005,
tile_000760,train,ok,12052,0.005,
tile_000761,train,ok,12896,0.005,
tile_000762,train,ok,11920,0.005,
tile_000763,test,ok,12232,0.006,
tile_000764,test,ok,10249,0.006,
tile_000765,train,ok,12915,0.005,
tile_000766,train,ok,12718,0.006,
tile_000767,train,ok,13115,0.005,
tile_000768,train,ok,12673,0.005,
tile_000769,train,ok,12577,0.005,
tile_000770,test,ok,11550,0.006,
tile_000771,test,ok,11934,0.006,
tile_000772,test,ok,12340,0.006,
tile_000773,train,ok,12258,0.005,
tile_000774,train,ok,11419,0.005,
tile_000775,test,ok,12596,0.005,
tile_000776,test,ok,12152,0.006,
tile_000777,test,ok,12315,0.005,
tile_000778,train,ok,10242,0.006,
tile_000779,train,ok,12336,0.005,
tile_000780,train,ok,11307,0.005,
tile_000781,train,ok,10489,0.006,
tile_000782,train,ok,11084,0.006,
tile_000783,train,ok,13091,0.006,
tile_000784,train,ok,12535,0.006,
tile_000785,train,ok,10680,0.006,
tile_000786,train,ok,13053,0.006,
tile_000787,train,ok,12035,0.006,
tile_000788,train,ok,9353,0.005,
tile_000789,val,ok,10965,0.006,
tile_000790,val,ok,11878,0.007,
tile_000791,test,ok,12488,0.006,
tile_000792,train,ok,12899,0.006,
tile_000793,train,ok,11535,0.006,
tile_000794,train,ok,11712,0.005,
tile_000795,train,ok,12295,0.005,
tile_000796,train,ok,12372,0.005,
tile_000797,train,ok,12519,0.006,
tile_000798,train,ok,12048,0.006,
tile_000799,train,ok,12807,0.006,
tile_000800,test,ok,12375,0.006,
tile_000801,test,ok,12361,0.006,
tile_000802,test,ok,11269,0.007,
tile_000803,test,ok,12921,0.006,
tile_000804,train,ok,11897,0.005,
tile_000805,train,ok,11603,0.006,
tile_000806,test,ok,12254,0.007,
tile_000807,test,ok,12796,0.006,
tile_000808,test,ok,12988,0.006,
tile_000809,test,ok,12475,0.006,
tile_000810,train,ok,10837,0.006,
tile_000811,train,ok,11536,0.006,
tile_000812,train,ok,12868,0.006,
tile_000813,train,ok,11147,0.006,
tile_000814,train,ok,11206,0.006,
tile_000815,train,ok,11795,0.006,
tile_000816,train,ok,12209,0.006,
tile_000817,train,ok,11568,0.006,
tile_000818,train,ok,10012,0.006,
tile_000819,train,ok,10168,0.006,
tile_000820,train,ok,11345,0.006,
tile_000821,train,ok,11718,0.005,
tile_000822,train,ok,12927,0.005,
tile_000823,train,ok,12914,0.005,
tile_000824,train,ok,12002,0.005,
tile_000825,train,ok,12793,0.005,
tile_000826,train,ok,13109,0.005,
tile_000827,train,ok,13091,0.006,
tile_000828,train,ok,12682,0.005,
tile_000829,train,ok,12927,0.005,
tile_000830,train,ok,13125,0.006,
tile_000831,train,ok,12275,0.006,
tile_000832,train,ok,12162,0.006,
tile_000833,train,ok,11838,0.006,
tile_000834,train,ok,11692,0.005,
tile_000835,test,ok,12020,0.006,
tile_000836,test,ok,12188,0.006,
tile_000837,test,ok,12781,0.006,
tile_000838,test,ok,10617,0.006,
tile_000839,train,ok,12778,0.005,
tile_000840,train,ok,11738,0.005,
tile_000841,test,ok,12307,0.006,
tile_000842,test,ok,12425,0.006,
tile_000843,test,ok,13102,0.006,
tile_000844,train,ok,12911,0.006,
tile_000845,train,ok,11428,0.006,
tile_000846,train,ok,12760,0.006,
tile_000847,train,ok,12502,0.006,
tile_000848,train,ok,12608,0.006,
tile_000849,train,ok,12359,0.006,
tile_000850,train,ok,11380,0.006,
tile_000851,train,ok,12763,0.006,
tile_000852,train,ok,11172,0.006,
tile_000853,train,ok,12878,0.005,
tile_000854,train,ok,12793,0.005,
tile_000855,test,ok,10943,0.006,
tile_000856,train,ok,12798,0.006,
tile_000857,train,ok,12981,0.005,
tile_000858,train,ok,12668,0.006,
tile_000859,train,ok,12608,0.005,
tile_000860,train,ok,12720,0.005,
tile_000861,train,ok,12765,0.005,
tile_000862,train,ok,12924,0.006,
tile_000863,train,ok,12325,0.006,
tile_000864,train,ok,12888,0.006,
tile_000865,test,ok,12979,0.006,
tile_000866,test,ok,11724,0.006,
tile_000867,test,ok,12735,0.006,
tile_000868,test,ok,12553,0.006,
tile_000869,train,ok,11808,0.005,
tile_000870,train,ok,13181,0.006,
tile_000871,train,ok,12549,0.006,
tile_000872,test,ok,12334,0.006,
tile_000873,test,ok,12458,0.006,
tile_000874,test,ok,12897,0.006,
tile_000875,test,ok,11614,0.006,
tile_000876,train,ok,9280,0.006,
tile_000877,train,ok,12432,0.006,
tile_000878,train,ok,11683,0.006,
tile_000879,train,ok,12462,0.005,
tile_000880,train,ok,12529,0.006,
tile_000881,train,ok,12942,0.006,
tile_000882,train,ok,12825,0.006,
tile_000883,train,ok,12768,0.006,
tile_000884,train,ok,9277,0.006,
tile_000885,val,ok,9160,0.006,
tile_000886,train,ok,12714,0.005,
tile_000887,train,ok,9716,0.005,
tile_000888,train,ok,12161,0.005,
tile_000889,train,ok,12449,0.006,
tile_000890,train,ok,13062,0.005,
tile_000891,train,ok,12748,0.005,
tile_000892,train,ok,12593,0.005,
tile_000893,train,ok,11928,0.005,
tile_000894,train,ok,11666,0.005,
tile_000895,train,ok,12369,0.005,
tile_000896,train,ok,12480,0.006,
tile_000897,train,ok,12532,0.005,
tile_000898,val,ok,11751,0.006,
tile_000899,val,ok,11719,0.006,
tile_000900,val,ok,12272,0.006,
tile_000901,test,ok,11961,0.006,
tile_000902,train,ok,12993,0.005,
tile_000903,train,ok,12352,0.005,
tile_000904,train,ok,12677,0.005,
tile_000905,train,ok,12163,0.006,
tile_000906,train,ok,12309,0.006,
tile_000907,train,ok,11455,0.005,
tile_000908,train,ok,12008,0.005,
tile_000909,train,ok,11918,0.005,
tile_000910,train,ok,11432,0.005,
tile_000911,train,ok,11465,0.006,
tile_000912,train,ok,12167,0.005,
tile_000913,train,ok,12914,0.006,
tile_000914,train,ok,11171,0.006,
tile_000915,train,ok,12411,0.005,
tile_000916,train,ok,9604,0.005,
tile_000917,train,ok,11393,0.005,
tile_000918,train,ok,12588,0.005,
tile_000919,train,ok,10574,0.005,
tile_000920,train,ok,11242,0.005,
tile_000921,train,ok,11903,0.005,
tile_000922,train,ok,11860,0.005,
tile_000923,train,ok,12817,0.005,
tile_000924,train,ok,12266,0.005,
tile_000925,train,ok,12785,0.006,
tile_000926,train,ok,11937,0.006,
tile_000927,train,ok,11912,0.006,
tile_000928,train,ok,12750,0.006,
tile_000929,train,ok,13081,0.005,
tile_000930,train,ok,13031,0.005,
tile_000931,val,ok,12363,0.006,
tile_000932,val,ok,12170,0.006,
tile_000933,val,ok,12089,0.006,
tile_000934,test,ok,12954,0.006,
tile_000935,train,ok,13014,0.005,
tile_000936,train,ok,12649,0.005,
tile_000937,train,ok,12619,0.005,
tile_000938,train,ok,13061,0.005,
tile_000939,train,ok,11468,0.006,
tile_000940,train,ok,11669,0.005,
tile_000941,train,ok,12056,0.005,
tile_000942,train,ok,11294,0.006,
tile_000943,train,ok,12831,0.005,
tile_000944,train,ok,10467,0.005,
tile_000945,train,ok,12407,0.005,
tile_000946,train,ok,11436,0.006,
tile_000947,train,ok,13041,0.006,
tile_000948,train,ok,12473,0.006,
tile_000949,train,ok,12186,0.005,
tile_000950,train,ok,13050,0.006,
tile_000951,train,ok,12277,0.006,
tile_000952,val,ok,12428,0.006,
tile_000953,val,ok,12874,0.006,
tile_000954,train,ok,13189,0.006,
tile_000955,train,ok,12020,0.005,
tile_000956,train,ok,11640,0.006,
tile_000957,train,ok,12089,0.006,
tile_000958,train,ok,12992,0.005,
tile_000959,train,ok,10788,0.005,
tile_000960,train,ok,11528,0.005,
tile_000961,train,ok,11811,0.005,
tile_000962,train,ok,12621,0.006,
tile_000963,train,ok,13117,0.006,
tile_000964,train,ok,12475,0.005,
tile_000965,train,ok,13113,0.005,
tile_000966,train,ok,12145,0.005,
tile_000967,train,ok,9295,0.005,
tile_000968,train,ok,11621,0.006,
tile_000969,test,ok,11799,0.006,
tile_000970,test,ok,12933,0.006,
tile_000971,test,ok,12320,0.006,
tile_000972,val,ok,11361,0.006,
tile_000973,val,ok,11348,0.006,
tile_000974,train,ok,12065,0.006,
tile_000975,train,ok,12447,0.006,
tile_000976,train,ok,11916,0.006,
tile_000977,train,ok,9668,0.006,
tile_000978,train,ok,11323,0.005,
tile_000979,train,ok,12862,0.005,
tile_000980,val,ok,12332,0.006,
tile_000981,train,ok,12833,0.005,
tile_000982,train,ok,12468,0.006,
tile_000983,train,ok,13089,0.006,
tile_000984,train,ok,13070,0.006,
tile_000985,train,ok,12193,0.005,
tile_000986,train,ok,11516,0.006,
tile_000987,train,ok,12599,0.006,
tile_000988,train,ok,12477,0.006,
tile_000989,train,ok,11627,0.006,
tile_000990,train,ok,11938,0.005,
tile_000991,train,ok,12353,0.006,
tile_000992,train,ok,12390,0.005,
tile_000993,train,ok,12174,0.005,
tile_000994,train,ok,12604,0.006,
tile_000995,val,ok,12291,0.006,
tile_000996,val,ok,11542,0.006,
tile_000997,train,ok,12569,0.005,
tile_000998,train,ok,13000,0.005,
tile_000999,train,ok,9389,0.005,
tile_001000,train,ok,11394,0.005,
tile_001001,train,ok,12032,0.005,
tile_001002,test,ok,12647,0.006,
tile_001003,train,ok,12972,0.005,
tile_001004,train,ok,12843,0.005,
tile_001005,train,ok,12136,0.005,
tile_001006,train,ok,10867,0.005,
tile_001007,train,ok,11210,0.006,
tile_001008,train,ok,12824,0.006,
tile_001009,train,ok,13120,0.005,
tile_001010,test,ok,12977,0.006,
tile_001011,train,ok,11327,0.005,
tile_001012,train,ok,11868,0.005,
tile_001013,train,ok,12124,0.005,
tile_001014,train,ok,12076,0.006,
tile_001015,train,ok,12679,0.006,
tile_001016,train,ok,13039,0.006,
tile_001017,train,ok,12308,0.006,
tile_001018,train,ok,11886,0.006,
tile_001019,train,ok,9689,0.006,
tile_001020,test,ok,12717,0.006,
tile_001021,test,ok,12622,0.006,
tile_001022,train,ok,12909,0.005,
tile_001023,train,ok,11177,0.005,
tile_001024,train,ok,11977,0.005,
tile_001025,train,ok,12779,0.005,
tile_001026,train,ok,12801,0.006,
tile_001027,test,ok,12384,0.006,
tile_001028,train,ok,13029,0.006,
tile_001029,train,ok,12332,0.006,
tile_001030,train,ok,11475,0.005,
tile_001031,train,ok,12228,0.005,
tile_001032,train,ok,12991,0.005,
tile_001033,train,ok,10988,0.005,
tile_001034,train,ok,11067,0.006,
tile_001035,train,ok,11934,0.006,
tile_001036,train,ok,11006,0.006,
tile_001037,train,ok,11393,0.006,
tile_001038,train,ok,12314,0.006,
tile_001039,train,ok,13104,0.006,
tile_001040,test,ok,12966,0.006,
tile_001041,test,ok,11158,0.006,
tile_001042,train,ok,11687,0.006,
tile_001043,train,ok,11983,0.005,
tile_001044,train,ok,11771,0.006,
tile_001045,train,ok,11821,0.006,
tile_001046,train,ok,11789,0.006,
tile_001047,train,ok,12825,0.006,
tile_001048,train,ok,12754,0.006,
tile_001049,train,ok,10499,0.006,
tile_001050,train,ok,9993,0.005,
tile_001051,train,ok,11596,0.006,
tile_001052,train,ok,12368,0.006,
tile_001053,train,ok,9695,0.005,
tile_001054,train,ok,13086,0.005,
tile_001055,train,ok,12903,0.006,
tile_001056,train,ok,11308,0.006,
tile_001057,train,ok,12005,0.006,
tile_001058,val,ok,10143,0.008,
tile_001059,train,ok,13008,0.006,
tile_001060,train,ok,13057,0.006,
tile_001061,train,ok,12654,0.006,
tile_001062,train,ok,13023,0.006,
tile_001063,train,ok,11211,0.005,
tile_001064,train,ok,12024,0.005,
tile_001065,train,ok,11963,0.005,
tile_001066,train,ok,12800,0.005,
tile_001067,train,ok,12315,0.006,
tile_001068,train,ok,11377,0.006,
tile_001069,train,ok,11742,0.006,
tile_001070,train,ok,11405,0.006,
tile_001071,train,ok,11249,0.006,
tile_001072,train,ok,11581,0.006,
tile_001073,train,ok,10876,0.006,
tile_001074,train,ok,10695,0.007,
tile_001075,test,ok,12521,0.007,
tile_001076,train,ok,12325,0.007,
tile_001077,train,ok,12654,0.008,
tile_001078,train,ok,12087,0.006,
tile_001079,train,ok,11739,0.007,
tile_001080,train,ok,11620,0.006,
tile_001081,train,ok,12081,0.006,
tile_001082,train,ok,12001,0.006,
tile_001083,train,ok,12246,0.006,
tile_001084,train,ok,12372,0.006,
tile_001085,train,ok,10903,0.006,
tile_001086,train,ok,8931,0.006,
tile_001087,train,ok,10473,0.006,
tile_001088,train,ok,11174,0.006,
tile_001089,train,ok,11846,0.006,
tile_001090,train,ok,11997,0.006,
tile_001091,test,ok,11526,0.006,
tile_001092,train,ok,12634,0.006,
tile_001093,train,ok,11799,0.006,
tile_001094,train,ok,11594,0.007,
tile_001095,train,ok,12051,0.006,
tile_001096,train,ok,12030,0.006,
tile_001097,train,ok,12906,0.006,
tile_001098,train,ok,11279,0.006,
tile_001099,train,ok,10375,0.006,
tile_001100,train,ok,11543,0.006,
tile_001101,train,ok,9846,0.006,
tile_001102,train,ok,11552,0.007,
tile_001103,train,ok,9936,0.006,
tile_001104,train,ok,9231,0.006,
tile_001105,train,ok,12512,0.006,
tile_001106,test,ok,12919,0.006,
tile_001107,test,ok,10339,0.007,
tile_001108,train,ok,11451,0.006,
tile_001109,train,ok,11176,0.006,
tile_001110,train,ok,12419,0.006,
tile_001111,train,ok,11592,0.006,
tile_001112,train,ok,12424,0.006,
tile_001113,train,ok,11847,0.006,
tile_001114,train,ok,13012,0.007,
tile_001115,train,ok,11873,0.007,
tile_001116,train,ok,12066,0.008,
tile_001117,train,ok,13112,0.007,
tile_001118,train,ok,11766,0.007,
tile_001119,train,ok,9818,0.008,
tile_001120,train,ok,12749,0.009,
tile_001121,train,ok,11071,0.008,
tile_001122,train,ok,12845,0.008,
tile_001123,train,ok,11148,0.007,
tile_001124,train,ok,12779,0.007,
tile_001125,train,ok,12419,0.007,
tile_001126,train,ok,12410,0.008,
tile_001127,train,ok,12165,0.008,
tile_001128,train,ok,12528,0.008,
tile_001129,train,ok,12683,0.008,
tile_001130,train,ok,12213,0.009,
tile_001131,train,ok,12705,0.008,
tile_001132,train,ok,12905,0.007,
tile_001133,train,ok,12580,0.007,
tile_001134,train,ok,11601,0.006,
tile_001135,train,ok,12613,0.006,
tile_001136,train,ok,11738,0.006,
tile_001137,test,ok,12381,0.006,
tile_001138,test,ok,12263,0.007,
tile_001139,train,ok,12019,0.007,
tile_001140,test,ok,13016,0.007,
tile_001141,train,ok,12972,0.007,
tile_001142,train,ok,13058,0.006,
tile_001143,train,ok,11758,0.006,
tile_001144,train,ok,11209,0.006,
tile_001145,train,ok,12311,0.006,
tile_001146,train,ok,12055,0.006,
tile_001147,train,ok,12259,0.006,
tile_001148,train,ok,10359,0.006,
tile_001149,train,ok,8791,0.006,
tile_001150,train,ok,9922,0.007,
tile_001151,train,ok,10643,0.008,
tile_001152,train,ok,11037,0.007,
tile_001153,train,ok,10695,0.007,
tile_001154,train,ok,11452,0.007,
tile_001155,train,ok,10376,0.006,
tile_001156,val,ok,12295,0.006,
tile_001157,val,ok,11996,0.006,
tile_001158,val,ok,12362,0.007,
tile_001159,train,ok,12330,0.007,
tile_001160,train,ok,11673,0.006,
tile_001161,train,ok,12605,0.006,
tile_001162,train,ok,12969,0.006,
tile_001163,val,ok,12881,0.007,
tile_001164,val,ok,13068,0.007,
tile_001165,val,ok,11248,0.006,
tile_001166,train,ok,12295,0.006,
tile_001167,train,ok,12218,0.006,
tile_001168,train,ok,12112,0.006,
tile_001169,train,ok,11442,0.006,
tile_001170,test,ok,12985,0.007,
tile_001171,train,ok,13082,0.007,
tile_001172,train,ok,12638,0.007,
tile_001173,train,ok,10976,0.006,
tile_001174,train,ok,12077,0.006,
tile_001175,train,ok,10566,0.005,
tile_001176,train,ok,9390,0.006,
tile_001177,train,ok,12335,0.006,
tile_001178,train,ok,9786,0.006,
tile_001179,train,ok,7817,0.006,
tile_001180,train,ok,7983,0.005,
tile_001181,train,ok,10447,0.006,
tile_001182,train,ok,9183,0.006,
tile_001183,train,ok,11592,0.006,
tile_001184,train,ok,11275,0.005,
tile_001185,train,ok,12054,0.005,
tile_001186,val,ok,11616,0.006,
tile_001187,val,ok,11117,0.006,
tile_001188,val,ok,12171,0.006,
tile_001189,train,ok,12273,0.006,
tile_001190,train,ok,12579,0.006,
tile_001191,test,ok,12757,0.006,
tile_001192,test,ok,12752,0.006,
tile_001193,train,ok,11423,0.006,
tile_001194,train,ok,12669,0.006,
tile_001195,train,ok,11842,0.005,
tile_001196,train,ok,10962,0.005,
tile_001197,train,ok,13143,0.006,
tile_001198,train,ok,12399,0.005,
tile_001199,val,ok,12336,0.006,
tile_001200,val,ok,13056,0.006,
tile_001201,train,ok,12893,0.006,
tile_001202,train,ok,12783,0.005,
tile_001203,val,ok,12484,0.006,
tile_001204,train,ok,13044,0.005,
tile_001205,train,ok,12368,0.005,
tile_001206,train,ok,12635,0.006,
tile_001207,train,ok,12588,0.005,
tile_001208,train,ok,11942,0.005,
tile_001209,train,ok,12076,0.005,
tile_001210,test,ok,12747,0.006,
tile_001211,test,ok,12517,0.006,
tile_001212,test,ok,12152,0.006,
tile_001213,train,ok,12358,0.005,
tile_001214,train,ok,12165,0.005,
tile_001215,train,ok,11939,0.005,
tile_001216,test,ok,12857,0.005,
tile_001217,test,ok,11687,0.006,
tile_001218,test,ok,10423,0.006,
tile_001219,test,ok,10424,0.006,
tile_001220,train,ok,12418,0.006,
tile_001221,train,ok,11503,0.006,
tile_001222,train,ok,12327,0.006,
tile_001223,train,ok,11898,0.006,
tile_001224,train,ok,11148,0.005,
tile_001225,train,ok,11095,0.006,
tile_001226,train,ok,12551,0.005,
tile_001227,train,ok,11790,0.006,
tile_001228,train,ok,11063,0.006,
tile_001229,train,ok,11912,0.005,
tile_001230,train,ok,12256,0.007,
tile_001231,train,ok,11579,0.007,
tile_001232,train,ok,11699,0.007,
tile_001233,train,ok,12246,0.006,
tile_001234,train,ok,11505,0.007,
tile_001235,val,ok,11968,0.006,
tile_001236,val,ok,12691,0.007,
tile_001237,train,ok,12989,0.006,
tile_001238,train,ok,12887,0.006,
tile_001239,train,ok,10962,0.006,
tile_001240,test,ok,12073,0.011,
tile_001241,train,ok,12694,0.005,
tile_001242,train,ok,12879,0.005,
tile_001243,train,ok,11990,0.005,
tile_001244,train,ok,11647,0.005,
tile_001245,train,ok,12165,0.006,
tile_001246,train,ok,11430,0.006,
tile_001247,train,ok,12972,0.006,
tile_001248,train,ok,12484,0.005,
tile_001249,val,ok,12739,0.006,
tile_001250,train,ok,12969,0.006,
tile_001251,train,ok,12315,0.006,
tile_001252,train,ok,12149,0.006,
tile_001253,train,ok,12213,0.006,
tile_001254,train,ok,12399,0.005,
tile_001255,train,ok,11760,0.005,
tile_001256,train,ok,13026,0.005,
tile_001257,train,ok,12755,0.006,
tile_001258,train,ok,13057,0.006,
tile_001259,train,ok,12964,0.005,
tile_001260,test,ok,12279,0.006,
tile_001261,test,ok,12080,0.006,
tile_001262,test,ok,12173,0.006,
tile_001263,test,ok,12192,0.006,
tile_001264,train,ok,12097,0.006,
tile_001265,train,ok,12540,0.006,
tile_001266,train,ok,11855,0.006,
tile_001267,test,ok,11384,0.007,
tile_001268,test,ok,11420,0.006,
tile_001269,test,ok,11602,0.007,
tile_001270,train,ok,11488,0.006,
tile_001271,train,ok,11869,0.007,
tile_001272,train,ok,11716,0.006,
tile_001273,train,ok,11391,0.009,
tile_001274,train,ok,11951,0.008,
tile_001275,train,ok,13080,0.007,
tile_001276,train,ok,10955,0.008,
tile_001277,train,ok,12589,0.008,
tile_001278,train,ok,12100,0.008,
tile_001279,train,ok,10296,0.007,
tile_001280,train,ok,12392,0.008,
tile_001281,train,ok,11100,0.007,
tile_001282,val,ok,10767,0.007,
tile_001283,val,ok,12394,0.007,
tile_001284,val,ok,11315,0.007,
tile_001285,val,ok,12699,0.01,
tile_001286,train,ok,12751,0.008,
tile_001287,train,ok,11969,0.007,
tile_001288,train,ok,12554,0.007,
tile_001289,train,ok,12166,0.007,
tile_001290,train,ok,12488,0.008,
tile_001291,train,ok,9566,0.007,
tile_001292,val,ok,12696,0.007,
tile_001293,train,ok,13043,0.008,
tile_001294,train,ok,12184,0.008,
tile_001295,train,ok,11816,0.008,
tile_001296,val,ok,11808,0.008,
tile_001297,val,ok,12750,0.009,
tile_001298,test,ok,12840,0.009,
tile_001299,test,ok,12983,0.008,
tile_001300,val,ok,12911,0.008,
tile_001301,train,ok,11759,0.007,
tile_001302,train,ok,12352,0.007,
tile_001303,train,ok,12520,0.007,
tile_001304,train,ok,12459,0.007,
tile_001305,train,ok,12133,0.006,
tile_001306,train,ok,12088,0.006,
tile_001307,test,ok,12991,0.007,
tile_001308,test,ok,12892,0.007,
tile_001309,test,ok,12215,0.007,
tile_001310,train,ok,12835,0.006,
tile_001311,train,ok,11367,0.007,
tile_001312,train,ok,11091,0.007,
tile_001313,train,ok,11153,0.006,
tile_001314,test,ok,12795,0.007,
tile_001315,test,ok,12086,0.007,
tile_001316,test,ok,11406,0.006,
tile_001317,test,ok,10829,0.006,
tile_001318,val,ok,13002,0.007,
tile_001319,val,ok,13015,0.007,
tile_001320,train,ok,11043,0.006,
tile_001321,train,ok,10680,0.006,
tile_001322,train,ok,11130,0.006,
tile_001323,train,ok,12724,0.006,
tile_001324,train,ok,12304,0.006,
tile_001325,train,ok,12792,0.006,
tile_001326,train,ok,13121,0.006,
tile_001327,train,ok,12564,0.006,
tile_001328,test,ok,11834,0.006,
tile_001329,test,ok,12633,0.006,
tile_001330,train,ok,12053,0.006,
tile_001331,train,ok,11367,0.006,
tile_001332,train,ok,12668,0.006,
tile_001333,train,ok,11707,0.027,
tile_001334,train,ok,12873,0.027,
tile_001335,train,ok,12971,0.026,
tile_001336,train,ok,11919,0.027,
tile_001337,train,ok,12764,0.006,
