site_id,tile,tile_number,split,split_index,site_index,quadrant,tx_x_m,tx_y_m,tx_row_px,tx_col_px,tx_height_m,effective_power_db,azimuth_0_deg,azimuth_1_deg,azimuth_2_deg,azimuth_3_deg,sample_path
tile_000039_site00,tile_000039,39,train,31,0,southwest,115.508179908,64.381270900,111.404682275,28.377044977,26.000000,47.670594431,55,65,132,269,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000039_site00.npz
tile_000039_site01,tile_000039,39,train,31,1,southeast,443.780262646,117.660168616,98.084957846,110.445065662,26.000000,44.938094620,87,98,118,271,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000039_site01.npz
tile_000039_site02,tile_000039,39,train,31,2,northwest,189.585620695,308.916140325,50.270964919,46.896405174,26.000000,35.414758935,39,181,227,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000039_site02.npz
tile_000039_site03,tile_000039,39,train,31,3,northeast,292.902843081,276.213648712,58.446587822,72.725710770,26.000000,41.608172369,122,155,261,314,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000039_site03.npz
tile_000040_site00,tile_000040,40,train,32,0,southwest,210.715403159,227.102977910,70.724255522,52.178850790,26.000000,37.231359548,123,273,326,349,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000040_site00.npz
tile_000040_site01,tile_000040,40,train,32,1,southeast,295.221922683,200.093345732,77.476663567,73.305480671,26.000000,46.876076047,14,45,46,249,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000040_site01.npz
tile_000040_site02,tile_000040,40,train,32,2,northwest,133.681281355,404.629751122,26.342562219,32.920320339,26.000000,38.695932976,111,308,313,335,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000040_site02.npz
tile_000040_site03,tile_000040,40,train,32,3,northeast,278.199278515,409.699576302,25.075105925,69.049819629,26.000000,42.950686406,94,151,169,280,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000040_site03.npz
tile_000041_site00,tile_000041,41,train,33,0,southwest,70.033622647,201.690636422,77.077340895,17.008405662,26.000000,46.872877458,220,262,291,314,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000041_site00.npz
tile_000041_site01,tile_000041,41,train,33,1,southeast,366.971695894,132.765837595,94.308540601,91.242923973,26.000000,48.812307059,49,58,335,351,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000041_site01.npz
tile_000041_site02,tile_000041,41,train,33,2,northwest,249.768410464,285.820298554,56.044925362,61.942102616,26.000000,66.374426733,32,81,150,206,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000041_site02.npz
tile_000041_site03,tile_000041,41,train,33,3,northeast,270.050317145,385.457893694,31.135526576,67.012579286,26.000000,44.777744190,33,56,205,244,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000041_site03.npz
tile_000042_site00,tile_000042,42,train,34,0,southwest,64.195100933,86.796277932,105.800930517,15.548775233,32.000000,53.304581481,4,81,95,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000042_site00.npz
tile_000042_site01,tile_000042,42,train,34,1,southeast,344.994884100,92.239582604,104.440104349,85.748721025,32.000000,41.958217561,82,167,193,323,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000042_site01.npz
tile_000042_site02,tile_000042,42,train,34,2,northwest,84.376033905,279.815113510,57.546221623,20.594008476,32.000000,45.298437640,37,166,205,233,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000042_site02.npz
tile_000042_site03,tile_000042,42,train,34,3,northeast,392.326398928,394.064480194,28.983879952,97.581599732,32.000000,46.490187740,108,241,277,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000042_site03.npz
tile_000043_site00,tile_000043,43,train,35,0,southwest,161.158092575,151.228456056,89.692885986,39.789523144,23.000000,48.010961745,232,242,346,349,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000043_site00.npz
tile_000043_site01,tile_000043,43,train,35,1,southeast,269.630167757,228.908063205,70.272984199,66.907541939,23.000000,66.773917127,83,231,344,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000043_site01.npz
tile_000043_site02,tile_000043,43,train,35,2,northwest,168.535818433,274.316335778,58.920916056,41.633954608,23.000000,41.687420759,0,81,169,233,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000043_site02.npz
tile_000043_site03,tile_000043,43,train,35,3,northeast,273.782982528,391.635699950,29.591075013,67.945745632,23.000000,60.435996304,153,205,259,267,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000043_site03.npz
tile_000044_site00,tile_000044,44,train,36,0,southwest,121.406303304,119.831247858,97.542188036,29.851575826,38.000000,46.594190009,7,215,333,349,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000044_site00.npz
tile_000044_site01,tile_000044,44,train,36,1,southeast,403.533408252,211.096702019,74.725824495,100.383352063,38.000000,48.618592970,154,216,251,254,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000044_site01.npz
tile_000044_site02,tile_000044,44,train,36,2,northwest,123.045969979,344.925984352,41.268503912,30.261492495,38.000000,58.032204950,44,119,287,322,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000044_site02.npz
tile_000044_site03,tile_000044,44,train,36,3,northeast,309.961164867,360.369232838,37.407691790,76.990291217,38.000000,69.345948479,25,69,218,324,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000044_site03.npz
tile_000045_site00,tile_000045,45,train,37,0,southwest,161.075834593,70.947007640,109.763248090,39.768958648,26.000000,54.999680776,4,49,181,298,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000045_site00.npz
tile_000045_site01,tile_000045,45,train,37,1,southeast,402.564735053,96.640641061,103.339839735,100.141183763,26.000000,54.930297354,106,146,193,340,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000045_site01.npz
tile_000045_site02,tile_000045,45,train,37,2,northwest,225.242999335,267.110598985,60.722350254,55.810749834,26.000000,65.769254794,9,166,209,252,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000045_site02.npz
tile_000045_site03,tile_000045,45,train,37,3,northeast,366.122426713,397.772081343,28.056979664,91.030606678,26.000000,41.822524134,92,143,191,314,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000045_site03.npz
tile_000046_site00,tile_000046,46,train,38,0,southwest,102.923091451,78.872470166,107.781882458,25.230772863,26.000000,38.561892337,0,270,314,321,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000046_site00.npz
tile_000046_site01,tile_000046,46,train,38,1,southeast,289.854287635,120.878771684,97.280307079,71.963571909,26.000000,44.523658053,29,185,329,333,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000046_site01.npz
tile_000046_site02,tile_000046,46,train,38,2,northwest,176.279987980,399.876769880,27.530807530,43.569996995,26.000000,61.185474377,90,198,202,350,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000046_site02.npz
tile_000046_site03,tile_000046,46,train,38,3,northeast,343.067988023,368.940414573,35.264896357,85.266997006,26.000000,39.410269064,111,191,336,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000046_site03.npz
tile_000047_site00,tile_000047,47,train,39,0,southwest,176.885854733,115.087906007,98.728023498,43.721463683,26.000000,48.200349211,0,40,194,236,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000047_site00.npz
tile_000047_site01,tile_000047,47,train,39,1,southeast,421.753873417,70.746406567,109.813398358,104.938468354,26.000000,53.949870724,2,152,153,264,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000047_site01.npz
tile_000047_site02,tile_000047,47,train,39,2,northwest,118.819514163,328.808039413,45.297990147,29.204878541,26.000000,65.795425581,48,65,223,273,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000047_site02.npz
tile_000047_site03,tile_000047,47,train,39,3,northeast,259.387729874,445.901909761,16.024522560,64.346932468,26.000000,47.415946008,76,155,282,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000047_site03.npz
tile_000048_site00,tile_000048,48,train,40,0,southwest,78.341373067,209.311781736,75.172054566,19.085343267,26.000000,55.564268611,22,191,303,331,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000048_site00.npz
tile_000048_site01,tile_000048,48,train,40,1,southeast,352.996121046,164.947907650,86.263023088,87.749030262,26.000000,40.238997127,9,43,194,314,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000048_site01.npz
tile_000048_site02,tile_000048,48,train,40,2,northwest,159.118861914,370.782989402,34.804252649,39.279715479,26.000000,52.991808029,6,124,129,161,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000048_site02.npz
tile_000048_site03,tile_000048,48,train,40,3,northeast,320.631253442,432.770206239,19.307448440,79.657813360,26.000000,35.518271877,140,164,179,182,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000048_site03.npz
tile_000049_site00,tile_000049,49,train,41,0,southwest,237.355394811,178.010867284,82.997283179,58.838848703,32.000000,40.649902613,8,91,137,221,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000049_site00.npz
tile_000049_site01,tile_000049,49,train,41,1,southeast,342.255456503,70.844867483,109.788783129,85.063864126,32.000000,66.269874776,29,89,104,130,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000049_site01.npz
tile_000049_site02,tile_000049,49,train,41,2,northwest,177.549135543,404.837075254,26.290731186,43.887283886,32.000000,41.618855655,28,112,238,316,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000049_site02.npz
tile_000049_site03,tile_000049,49,train,41,3,northeast,384.220277939,377.903054115,33.024236471,95.555069485,32.000000,58.970147259,97,166,279,314,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000049_site03.npz
tile_000050_site00,tile_000050,50,train,42,0,southwest,132.551112683,175.287001979,83.678249505,32.637778171,26.000000,47.583849746,19,94,166,205,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000050_site00.npz
tile_000050_site01,tile_000050,50,train,42,1,southeast,356.100374206,229.228434665,70.192891334,88.525093551,26.000000,40.537030675,35,181,241,253,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000050_site01.npz
tile_000050_site02,tile_000050,50,train,42,2,northwest,235.287833057,341.983809569,42.004047608,58.321958264,26.000000,56.453760525,91,171,280,297,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000050_site02.npz
tile_000050_site03,tile_000050,50,train,42,3,northeast,400.101268389,331.955705973,44.511073507,99.525317097,26.000000,39.714193261,38,81,239,247,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000050_site03.npz
tile_000051_site00,tile_000051,51,train,43,0,southwest,130.016542958,221.454036807,72.136490798,32.004135739,32.000000,58.723612009,72,76,171,259,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000051_site00.npz
tile_000051_site01,tile_000051,51,train,43,1,southeast,273.304515439,199.135435779,77.716141055,67.826128860,32.000000,62.011127687,22,254,283,317,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000051_site01.npz
tile_000051_site02,tile_000051,51,train,43,2,northwest,228.052294926,441.295043350,17.176239163,56.513073732,32.000000,54.627179197,119,183,282,321,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000051_site02.npz
tile_000051_site03,tile_000051,51,train,43,3,northeast,355.334597779,435.012540278,18.746864930,88.333649445,32.000000,39.845135358,123,137,251,280,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000051_site03.npz
tile_000053_site00,tile_000053,53,train,44,0,southwest,152.445494774,188.918385387,80.270403653,37.611373694,26.000000,36.045450812,231,256,284,334,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000053_site00.npz
tile_000053_site01,tile_000053,53,train,44,1,southeast,375.648267559,66.934710736,110.766322316,93.412066890,26.000000,52.459657881,118,268,276,296,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000053_site01.npz
tile_000053_site02,tile_000053,53,train,44,2,northwest,129.153423694,298.608658335,52.847835416,31.788355923,26.000000,49.749940957,66,117,121,125,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000053_site02.npz
tile_000053_site03,tile_000053,53,train,44,3,northeast,382.034348310,374.672456372,33.831885907,95.008587077,26.000000,50.398477530,74,116,186,221,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000053_site03.npz
tile_000054_site00,tile_000054,54,train,45,0,southwest,211.957378989,254.485928507,63.878517873,52.489344747,26.000000,38.649413903,4,73,78,246,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000054_site00.npz
tile_000054_site01,tile_000054,54,train,45,1,southeast,311.064564017,169.857417757,85.035645561,77.266141004,26.000000,52.031923640,86,226,276,341,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000054_site01.npz
tile_000054_site02,tile_000054,54,train,45,2,northwest,79.053307507,347.856338948,40.535915263,19.263326877,26.000000,57.433325490,13,202,296,305,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000054_site02.npz
tile_000054_site03,tile_000054,54,train,45,3,northeast,374.317523753,439.093174446,17.726706389,93.079380938,26.000000,63.752072978,14,71,86,124,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000054_site03.npz
tile_000055_site00,tile_000055,55,train,46,0,southwest,96.426562402,129.345861230,95.163534692,23.606640601,26.000000,41.649907750,105,235,257,349,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000055_site00.npz
tile_000055_site01,tile_000055,55,train,46,1,southeast,333.491613188,77.934051850,108.016487038,82.872903297,26.000000,44.117532410,11,279,283,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000055_site01.npz
tile_000055_site02,tile_000055,55,train,46,2,northwest,170.359975925,304.867353239,51.283161690,42.089993981,26.000000,40.644545316,115,130,153,278,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000055_site02.npz
tile_000055_site03,tile_000055,55,train,46,3,northeast,281.585780327,289.962014273,55.009496432,69.896445082,26.000000,55.327498421,197,209,315,343,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000055_site03.npz
tile_000056_site00,tile_000056,56,train,47,0,southwest,224.381769039,127.212094439,95.696976390,55.595442260,26.000000,53.455906768,147,150,311,326,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000056_site00.npz
tile_000056_site01,tile_000056,56,train,47,1,southeast,444.125550103,185.775381764,81.056154559,110.531387526,26.000000,50.406029628,37,109,232,270,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000056_site01.npz
tile_000056_site02,tile_000056,56,train,47,2,northwest,88.849458795,310.679240441,49.830189890,21.712364699,26.000000,61.810992327,197,285,340,349,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000056_site02.npz
tile_000056_site03,tile_000056,56,train,47,3,northeast,380.907899076,260.105174618,62.473706345,94.726974769,26.000000,51.799379589,14,203,215,227,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000056_site03.npz
tile_000057_site00,tile_000057,57,train,48,0,southwest,118.789518902,118.728234985,97.817941254,29.197379726,32.000000,67.327997354,59,77,155,356,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000057_site00.npz
tile_000057_site01,tile_000057,57,train,48,1,southeast,440.762649192,73.858069155,109.035482711,109.690662298,32.000000,62.938328416,122,199,316,324,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000057_site01.npz
tile_000057_site02,tile_000057,57,train,48,2,northwest,201.251834958,397.354981074,28.161254731,49.812958740,32.000000,37.695197917,86,150,203,317,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000057_site02.npz
tile_000057_site03,tile_000057,57,train,48,3,northeast,286.133672109,326.901686783,45.774578304,71.033418027,32.000000,58.326043662,41,236,309,310,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000057_site03.npz
tile_000059_site00,tile_000059,59,train,49,0,southwest,190.905123643,135.523160214,93.619209946,47.226280911,26.000000,35.428363652,173,185,260,355,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000059_site00.npz
tile_000059_site01,tile_000059,59,train,49,1,southeast,423.893093674,120.959178074,97.260205482,105.473273419,26.000000,53.561199780,13,43,213,336,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000059_site01.npz
tile_000059_site02,tile_000059,59,train,49,2,northwest,223.201607208,422.621235455,21.844691136,55.300401802,26.000000,63.838747001,152,223,245,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000059_site02.npz
tile_000059_site03,tile_000059,59,train,49,3,northeast,433.878463155,417.280263529,23.179934118,107.969615789,26.000000,51.481309777,79,267,303,349,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000059_site03.npz
tile_000060_site00,tile_000060,60,train,50,0,southwest,126.559830816,85.835941320,106.041014670,31.139957704,23.000000,53.326028691,107,150,174,319,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000060_site00.npz
tile_000060_site01,tile_000060,60,train,50,1,southeast,386.037961504,106.218667388,100.945333153,96.009490376,23.000000,45.745869932,13,36,74,258,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000060_site01.npz
tile_000060_site02,tile_000060,60,train,50,2,northwest,147.214271602,339.434021309,42.641494673,36.303567901,23.000000,42.540100260,218,261,277,309,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000060_site02.npz
tile_000060_site03,tile_000060,60,train,50,3,northeast,324.723157816,376.808299295,33.297925176,80.680789454,23.000000,36.620345337,231,232,275,283,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000060_site03.npz
